player_id,family_name,given_name,count_tournaments
P-06387,Rivera,Bernabé,1
P-05966,Rivera,Gianni,4
P-06272,Rivera,Urbano,1
P-04068,Rivero,Eliseo,1
P-04961,Riveros,Cristian,2
P-03762,Riveros,Guillermo,1
P-08742,Rivilla,Feliciano,2
P-00823,Rix,Graham,1
P-09282,Rizzo,Francesco,1
P-01172,Roa,Carlos,1
P-06098,Robben,Arjen,3
P-02337,Robe,Corneliu,1
P-04054,Roberto,not applicable,1
P-01390,Roberto,not applicable,1
P-02595,Roberto,not applicable,1
P-06345,Robertson,Archie,1
P-07209,Robertson,John,2
P-05977,Robinho,not applicable,2
P-03694,Robinson,Paul,1
P-09540,Robledo,George,1
P-02798,Robotti,Enzo,1
P-02500,Robson,Bobby,2
P-01902,Robson,Bryan,3
P-09787,Robuschi,Laurent,1
P-01819,Roca,José Antonio,3
P-05145,Rocha,Pedro,4
P-08068,Rocha,Ricardo,2
P-00360,Rocheteau,Dominique,3
P-02693,Rodax,Gerhard,1
P-01422,Rodić,Milan,1
P-09655,Rodionov,Sergey,2
P-06336,Rodri,not applicable,1
P-07609,Rodrigo,not applicable,1
P-07704,Rodrigues,not applicable,2
P-00348,Rodríguez,Alberto,1
P-08258,Rodríguez,Alberto,1
P-06005,Rodríguez,Álex,1
P-04556,Rodríguez,Clemente,1
P-00095,Rodríguez,Cristian,2
P-07901,Rodríguez,Darío,1
P-09885,Rodríguez,Francisco Javier,3
P-07893,Rodríguez,Hugo René,1
P-06524,Rodríguez,Ignacio,1
P-02251,Rodríguez,Jaime,1
P-03676,Rodríguez,James,2
P-00589,Rodríguez,Johan,1
P-06371,Rodríguez,Jorge,1
P-04148,Rodríguez,José Antonio,1
P-06157,Rodríguez,José Luis,1
P-05781,Rodríguez,Juan,1
P-09944,Rodríguez,Juan José,1
P-02444,Rodríguez,Leonardo,1
P-09136,Rodríguez,Manuel,1
P-08723,Rodríguez,Mauricio,1
P-09914,Rodríguez,Maxi,3
P-08372,Rodríguez,Michael,1
P-00366,Rodríguez,Raymundo,1
P-09446,Rodríguez,Ricardo,2
P-01842,Rodríguez,Rodolfo,1
P-06794,Rodríguez Andrade,Víctor,2
P-05609,Rodríguez Nue,Lizardo,1
P-04313,Rogic,Tom,1
P-07853,Rohdén,Marcus,1
P-07666,Rojas,Alfredo,2
P-02517,Rojas,Arístides,1
P-08735,Rojas,Carlos,1
P-01190,Rojas,Darío,1
P-06161,Rojas,Eladio,1
P-01440,Rojas,Francisco,1
P-02749,Rojas,Joao,1
P-01030,Rojas,José Manuel,1
P-04571,Rojas,Manuel,1
P-04255,Rojas,Oscar,1
P-08836,Rojas,Percy,2
P-08601,Rojas,Ricardo,1
P-05770,Rojas,Roberto,1
P-02956,Rojo,Marcos,2
P-01329,Rokki,Rachid,1
P-01381,Rolando,not applicable,1
P-09382,Roldán,Fernando,1
P-01003,Rolff,Wolfgang,1
P-05185,Roma,Antonio,2
P-06332,Romano,Moshe,1
P-01935,Romantsev,Oleg,1
P-06466,Romao,Alaixys,1
P-05935,Romaric,not applicable,2
P-07489,Romário,not applicable,2
P-09608,Romero,Carlos,1
P-02843,Romero,Enrique,1
P-05956,Romero,Gerardo,1
P-00859,Romero,Jorge Lino,1
P-00797,Romero,Julio César,1
P-02533,Romero,Marcelo,1
P-05413,Romero,Pedro,1
P-01742,Romero,Sergio,2
P-06138,Romeu,not applicable,1
P-02256,Rommedahl,Dennis,2
P-00215,Romo,Jorge,2
P-00414,Ronaldão,not applicable,1
P-09952,Ronaldinho,not applicable,2
P-03015,Ronaldo,Cristiano,4
P-04601,Ronaldo,not applicable,4
P-07122,Rønnow,Frederik,1
P-01990,Rooney,Jimmy,1
P-06747,Rooney,Wayne,3
P-06663,Rosas,Felipe,1
P-04652,Rosas,Manuel,1
P-08655,Rosato,Roberto,2
P-03179,Rösch,Peter,1
P-06732,Rose,Danny,1
P-06146,Rosen,Zvi,1
P-04645,Rosén,Kjell,1
P-02663,Rosén,Nils,1
P-05637,Rosenberg,Markus,1
P-04605,Rosenthal,Shmuel,1
P-03587,Rosetta,Virginio,1
P-00304,Roshan,Hassan,1
P-03836,Rosický,Tomáš,1
P-08173,Rossi,Néstor,1
P-08324,Rossi,Oscar,1
P-08703,Rossi,Paolo,3
P-00362,Rossi,Youssef,1
P-08973,Rotan,Ruslan,1
P-09270,Rotariu,Iosif,1
P-02733,Róth,Antal,1
P-05981,Roudbarian,Hassan,1
P-07047,Rough,Alan,3
P-09636,Rouyer,Olivier,1
P-05292,Roy,Bryan,2
P-06700,Rozehnal,David,1
P-09765,Rúa,Francisco,1
P-03216,Rubens,not applicable,1
P-05002,Rubiños,Luis,1
P-03301,Rudic,Ivo,1
P-07913,Rüdiger,Antonio,1
P-03526,Rudonja,Mladen,1
P-04031,Rudy,Sebastian,1
P-01149,Rudy,Wojciech,1
P-00026,Rueda,Martin,1
P-07297,Rufai,Peter,2
P-02097,Rufer,Wynton,1
P-03192,Ruffier,Stéphane,1
P-03907,Rugamas,José Luis,1
P-06983,Ruggeri,Oscar,3
P-01115,Rui,Mário,1
P-03818,Rui,not applicable,1
P-03102,Ruidíaz,Raúl,1
P-01537,Ruiz,Bryan,2
P-00395,Ruiz,Rodrigo,1
P-08940,Ruíz,José,1
P-00891,Ruiz Díaz,Rubén,1
P-01635,Rukavina,Antonio,2
P-09720,Rukavytsya,Nikita,1
P-05412,Rulc,Oldřich,1
P-09455,Ruminski,César,1
P-08975,Rummenigge,Karl-Heinz,3
P-01187,Rúnarsson,Rúnar Alex,1
P-06056,Rupf,Eugen,1
P-08151,Rushfeldt,Sigurd,1
P-06359,Rusol,Andriy,1
P-02511,Russ,Kurt,1
P-06917,Russinho,not applicable,1
P-02623,Rüssmann,Rolf,1
P-06069,Rust,Albert,1
P-02809,Rutjes,Graeme,1
P-03242,Ruvalcaba,Felipe,2
P-06460,Ryan,Francis,1
P-00344,Ryan,Mathew,2
P-09994,Rybus,Maciej,1
P-06791,Rydberg,Anders,1
P-03044,Rydell,Ingvar,1
P-09509,Ryoo,Chang-kil,1
P-02082,Ryzhikov,Sergey,1
P-03193,Rząsa,Tomasz,1
P-08953,Sá,Francisco,1
P-07219,Saad,Naeem,1
P-05045,Saadavi,Naeim,1
P-06719,Saavedra,Guillermo,1
P-06740,Saavedra,Humberto,1
P-07262,Sabadini,Giuseppe,1
P-01984,Sabaly,Youssouf,1
P-00591,Šabanadžović,Refik,1
P-02974,Sabău,Ioan,1
P-02888,Saber,Abdelilah,1
P-02508,Sabillón,Mauricio,1
P-05302,Sabo,Yozhef,2
P-02299,Saborío,Álvaro,1
P-03873,Sacchi,Federico,1
P-01930,Sadakov,Ayan,1
P-09096,Saddam,Karim,1
P-00269,Sadeghi,Amir Hossein,2
P-05601,Sadeghi,Mohammad,1
P-09164,Sadmi,Abdelhamid,1
P-03067,Sadowski,Robert,1
P-01699,Sadurní,Salvador,1
P-07855,Saeed,Hussein,1
P-00619,Sævarsson,Birkir Már,1
P-07557,Saeys,André,1
P-02114,Saez,Osvaldo,1
P-00713,Šafránek,František,2
P-08754,Sagna,Bacary,2
P-08395,Sagnol,Willy,2
P-04008,Saha,Louis,1
P-08989,Sahil,Mohammed,1
P-08489,Saidi,Karim,1
P-06946,Saïfi,Rafik,1
P-07044,Sainsbury,Trent,1
P-08445,Saint-Vil,Guy,1
P-02557,Saint-Vil,Roger,1
P-04947,Sainz,Alberto,1
P-09361,Sáinz,Renato,1
P-09601,Saïss,Romain,1
P-02744,Saito,Toshihide,1
P-06136,Saitō,Manabu,1
P-02840,Sakai,Gōtoku,2
P-03906,Sakai,Hiroki,2
P-04692,Sakho,Diafra,1
P-00728,Sakho,Mamadou,1
P-07698,Sala,Claudio,1
P-02306,Sala,Patrizio,1
P-09422,Salah,Mohamed,1
P-01929,Salas,Marcelo,1
P-08059,Saláta,Kornel,1
P-01413,Salazar,Jaime,1
P-06152,Salcedo,Carlos,1
P-00971,Salcido,Carlos,3
P-05923,Saldombide,Zoilo,1
P-05528,Saleh,Hamzah,2
P-07023,Salenko,Oleg,1
P-01956,Salgado,Horacio López,1
P-06514,Salgado,José Luis,1
P-08072,Salgado,Míchel,1
P-09407,Salguero,Salvador,1
P-02418,Salhi,Radhouane,1
P-06313,Salifou,Moustapha,1
P-02358,Salihović,Sejad,1
P-00416,Salim,Mohamed,1
P-06984,Salinas,Félix,1
P-08552,Salinas,Julio,3
P-05979,Sallai,Sándor,2
P-01973,Salli,Edgar,1
P-03661,Salnikov,Sergei,1
P-02656,Salpingidis,Dimitris,2
P-02257,Salvá,Héctor,1
P-05440,Salvador,Luis Miguel,1
P-09179,Salvadore,Sandro,2
P-03438,Salvio,Eduardo,1
P-01251,Samadi,Mohamed,1
P-00791,Samaras,Georgios,2
P-06148,Samaris,Andreas,1
P-04584,Samedov,Aleksandr,2
P-00571,Samir,Saad,1
P-04988,Sammer,Matthias,1
P-06509,Sammir,not applicable,1
P-05926,Sampaio,César,1
P-02911,Samuel,Collin,1
P-08299,Samuel,Randy,1
P-06535,Samuel,Walter,2
P-00466,Samuels,Jack,1
P-09363,Samuelsson,Lennart,1
P-08677,San José,Isidoro,1
P-00899,Sanabria,Daniel,1
P-08149,Sánchez,Alexis,2
P-02138,Sánchez,Alfredo Viejo,1
P-03031,Sánchez,Carlos,1
P-05737,Sánchez,Carlos,2
P-06285,Sánchez,Davinson,1
P-05216,Sánchez,Efraín,1
P-05370,Sánchez,Erwin,1
P-07659,Sánchez,Hugo,3
P-03787,Sánchez,Joel,1
P-06737,Sánchez,Leonel,2
P-03778,Sánchez,Óscar,1
P-01342,Sánchez,Oswaldo,3
P-08883,Sánchez,Raúl,1
P-08726,Sánchez,Tente,1
P-08334,Sánchez,Wellington,1
P-02839,Sánchez Flores,Quique,1
P-07131,Sanchís,Manuel,1
P-07369,Sanchís,Manuel,1
P-04849,Sancho,Brent,1
P-00508,Sand,Ebbe,2
P-08549,Sandberg,Roland,1
P-04087,Săndoi,Emil,1
P-05727,Sándor,Károly,2
P-09908,Sandoval,Eulogio,1
P-03340,Sandoval,Rodolfo,1
P-07374,Sandy,Marco,1
P-05569,Sané,Salif,1
P-02950,Sanfilippo,José,2
P-07507,Sangweni,Siyabonga,1
P-00098,Sani,Dino,1
P-08908,Sankovič,Goran,1
P-05568,Sanneh,Tony,1
P-00406,Sanon,Emmanuel,1
P-01416,Sansom,Kenny,2
P-00386,Santa,José,1
P-08379,Santa Cruz,Roque,3
P-07353,Santamaría,Anderson,1
P-02867,Santamaría,José,2
P-06364,Santamaría,Santiago,1
P-08488,Santana,Jonathan,1
P-03150,Šantek,Ivan,1
P-00561,Santillana,not applicable,2
P-03588,Santín,Sergio,1
P-07506,Santoro,Miguel Ángel,1
P-04296,Santos,Alessandro,2
P-08651,Santos,Djalma,4
P-07263,Santos,Francileudo,1
P-07035,Santos,Héctor,2
P-03057,Santos,Márcio,1
P-04894,Santos,Nílton,4
P-05246,Santos,Paulo,1
P-03637,Santos Silva,Luis,1
P-07973,Sapara,Marek,1
P-04769,Sara,Robert,1
P-01131,Sarabia,Pedro,2
P-05746,Saralegui,Mario,1
P-07586,Saravakos,Dimitris,1
P-03219,Sargun,Burhan,1
P-07362,Šarić,Daniel,1
P-04254,Saritama,Luis,2
P-01896,Sarmeno,Genaro,1
P-09625,Sarmiento,Jorge,1
P-05213,Sarnari,Juan Carlos,1
P-00916,Sárosi,Béla,1
P-02366,Sárosi,György,2
P-09373,Sárosi,László,2
P-03728,Sarpei,Hans,2
P-07567,Sarr,Ismaïla,1
P-07191,Sarr,Pape,1
P-06286,Sartor,Ottorino,1
P-09284,Sas,Ferenc,1
P-01357,Şaş,Hasan,1
P-07640,Sasía,José,2
P-06072,Sassi,Ferjani,1
P-00134,Sassi,Sadok,1
P-08971,Sătmăreanu,Lajos,1
P-01277,Satrústegui,Jesús María,1
P-08826,Saúl,not applicable,1
P-02836,Saura,Enrique,1
P-07118,Saveljić,Niša,1
P-06405,Savićević,Dejan,2
P-00238,Saviola,Javier,1
P-03147,Sawitzki,Günter,2
P-00886,Scaloni,Lionel,1
P-02775,Scarone,Héctor,1
P-08643,Schaars,Stijn,1
P-02601,Schachner,Walter,2
P-04722,Schaedler,Erich,1
P-07714,Schaefer,Manfred,1
P-09457,Schäfer,Hans,3
P-06987,Schall,Anton,1
P-07536,Schär,Fabian,2
P-05183,Scherer,Adolf,2
P-08493,Scherfke,Fryderyk,1
P-06470,Schettina,Vladimiro,1
P-08519,Schiaffino,Juan Alberto,2
P-02250,Schiavio,Angelo,1
P-08043,Schildenfeld,Gordon,1
P-04373,Schillaci,Salvatore,1
P-01249,Schindelholz,Jean-Claude,1
P-06529,Schjønberg,Michael,1
P-02373,Schleger,Walter,2
P-03722,Schmaus,Willibald,2
P-01263,Schmeichel,Kasper,1
P-02722,Schmeichel,Peter,1
P-01706,Schmidt,Aki,1
P-05499,Schmied,Kurt,2
P-08384,Schmucker,František,1
P-01853,Schneeberger,Carlos,1
P-00685,Schneider,Bernd,2
P-04534,Schneiderlin,Morgan,1
P-06714,Schneiter,Heinz,2
P-01670,Schneiter,Walter,1
P-06318,Schnellinger,Karl-Heinz,4
P-04204,Schnuphase,Rüdiger,1
P-07720,Schoemaker,Arend,1
P-01370,Schoenaker,Dick,1
P-01721,Scholes,Paul,2
P-05484,Schöne,Lasse,1
P-07106,Schopp,Markus,1
P-05800,Schöttel,Peter,2
P-04914,Schram,Frederik,1
P-06440,Schrijvers,Piet,2
P-07464,Schrojf,Viliam,3
P-01732,Schultz,Ernest,1
P-04069,Schulz,Willi,3
P-03585,Schumacher,Harald,2
P-09818,Schürrle,André,1
P-03107,Schuth,Johnny,1
P-04562,Schwager,Yisha'ayahu,1
P-02782,Schwartz,Hans,1
P-00216,Schwartz,Sándor,1
P-04066,Schwarz,Stefan,2
P-09492,Schwarzenbeck,Hans-Georg,2
P-09593,Schwarzer,Mark,2
P-04728,Schwegler,Pirmin,1
P-03082,Schweinsteiger,Bastian,3
P-00872,Scifo,Enzo,4
P-05815,Scirea,Gaetano,3
P-03988,Scopelli,Alejandro,1
P-09080,Scoponi,Norberto,1
P-02063,Scotland,Jason,1
P-07141,Scott,Alex,1
P-06538,Scott,Jackie,1
P-03620,Scott,Laurie,1
P-05384,Scotti,Andrés,1
P-06958,Seaman,David,3
P-04021,Séchehaye,Frank,1
P-04907,Seedorf,Clarence,1
P-04896,Seeler,Uwe,4
P-09827,Seferovic,Haris,2
P-03132,Segarra,Joan,1
P-05491,Segato,Armando,1
P-05995,Šegota,Branko,1
P-03063,Segovia,Darío,1
P-08485,Seguin,Wolfgang,1
P-05115,Segura,Miguel,1
P-02709,Seitaridis,Giourkas,1
P-04115,Šekularac,Dragoslav,2
P-01297,Sekulić,Branislav,1
P-07775,Selander,Hans,1
P-02019,Šeliga,Aleksander,1
P-03019,Sellami,Jamal,1
P-06681,Sellimi,Adel,2
P-05129,Selmosson,Arne,1
P-08873,Selvaggi,Franco,1
P-08479,Selymes,Tibor,2
P-09150,Semak,Sergei,1
P-07764,Seman,Stanislav,1
P-00526,Semmeling,Léon,1
P-01769,Semshov,Igor,1
P-09028,Semyonov,Andrei,2
P-09310,Sènaya,Yao Junior,1
P-05851,Senderos,Philippe,3
P-06206,Senecký,Karel,1
P-01708,Senekowitsch,Helmut,1
P-00331,Senna,Marcos,1
P-09702,Sennikov,Dmitri,1
P-07721,Señor,Juan Antonio,1
P-02800,Sensini,Roberto Néstor,3
P-08444,Sentimenti,Lucidio,1
P-06428,Seo,Dong-myung,1
P-03315,Seo,Jung-won,2
P-07749,Seol,Ki-hyeon,2
P-01777,Sepi,Grațian,1
P-02094,Septién,Carlos,2
P-03300,Sepúlveda,Guillermo,2
P-01795,Sequeira,Douglas,1
P-09791,Seraj,Behnam,1
P-06194,Serantoni,Pietro,1
P-04344,Serebryanikov,Viktor,3
P-01147,Şeren,Turgay,1
P-03691,Serena,Aldo,2
P-04049,Sergi,not applicable,2
P-06564,Serginho,not applicable,1
P-00939,Sergio,not applicable,1
P-00689,Sérgio,Paulo,1
P-08943,Sérgio,Paulo,1
P-03740,Šerić,Anthony,3
P-08143,Serna,Mauricio,2
P-07884,Serrano,Rolando,1
P-01792,Serrizuela,José,1
P-05997,Servín,Raúl,1
P-03956,Sesma,Enrique,1
P-00993,Sesta,Karl,1
P-07743,Šesták,Stanislav,1
P-05798,Šestić,Miloš,1
P-01548,Setién,Quique,1
P-03833,Setters,Maurice,1
P-05178,Sewell,Dean,1
P-05289,Seys,Corneel,1
P-06839,Sfera,Lazăr,2
P-00734,Sforza,Ciriaco,1
P-05425,Shaaban,Rami,1
P-06767,Shahroudi,Reza,1
P-07457,Shaker,Nadhim,1
P-09607,Shaker,Samir,1
P-04759,Shalamanov,Aleksandar,2
P-07654,Shalimov,Igor,1
P-07799,Shao,Jiayi,1
P-02710,Shaqiri,Xherdan,3
P-01827,Sharp,Graeme,1
P-04520,Shatov,Oleg,1
P-07862,Shaw,Luke,1
P-04290,Shawky,Ayman,1
P-06118,Shchennikov,Georgi,1
P-03894,Shearer,Alan,1
P-02909,Sheedy,Kevin,1
P-00772,Shelayev,Oleh,1
P-09762,Shengelia,Ramaz,1
P-01942,Sheridan,John,2
P-09554,Sheringham,Teddy,2
P-07920,Shesternyov,Albert,3
P-08264,Shevchenko,Andriy,1
P-08520,Shibasaki,Gaku,1
P-02088,Shikabala,not applicable,1
P-01294,Shilla,Illiasu,1
P-06748,Shilton,Peter,3
P-06446,Shin,Hong-gi,1
P-06091,Shin,Yung-kyoo,1
P-05264,Shittu,Danny,1
P-09503,Shmulevich-Rom,Danny,1
P-09564,Shmuts,Leonid,1
P-01928,Shobair,Ahmed,1
P-03614,Shojaei,Ali,1
P-07415,Shojaei,Masoud,3
P-07772,Shoji,Gen,1
P-04590,Shorunmu,Ike,1
P-05442,Shovkovskyi,Oleksandr,1
P-06408,Shum,Itzhak,1
P-04572,Shuruk,Roni,1
P-03406,Shust,Bohdan,1
P-00602,Si Mohamed,Cédric,1
P-04543,Siasia,Samson,1
P-03553,Sibaya,MacBeth,2
P-03551,Sibik,Paweł,1
P-05722,Sichinava,Georgi,1
P-02030,Sidibé,Djibril,1
P-08199,Siegenthaler,Hans,1
P-06234,Sieloff,Klaus-Dieter,2
P-05313,Sierra,José Luis,1
P-03678,Sifakis,Michalis,1
P-06647,Siffling,Otto,2
P-00623,Sigmund,Ben,1
P-07755,Signori,Giuseppe,1
P-05141,Sigurðarson,Björn Bergmann,1
P-02859,Sigurðsson,Gylfi,1
P-00896,Sigurðsson,Ragnar,1
P-04653,Šijaković,Vasilije,2
P-02906,Sikhosana,Jerry,1
P-06869,Silas,Paulo,2
P-04318,Sillett,Peter,1
P-07399,Silný,Josef,1
P-09910,Silva,Adrien,1
P-05538,Silva,Alfonso,1
P-02415,Silva,André,1
P-03025,Silva,Bernardo,1
P-04696,Silva,Darío,1
P-09465,Silva,David,3
P-09993,Silva,Francisco,1
P-03761,Silva,Gastón,1
P-07605,Silva,Gilberto,3
P-02197,Silva,Héctor,2
P-04813,Silva,Jaime,1
P-04610,Silva,Juan,1
P-03707,Silva,Martín,3
P-07966,Silva,Mauro,1
P-04249,Silva,not applicable,1
P-05614,Silva,Rafa,1
P-02425,Silva,Thiago,3
P-03505,Silvestre,Mikaël,2
P-04616,Simão,not applicable,2
P-09579,Simeone,Carmelo,1
P-04818,Simeone,Diego,3
P-07197,Simeonov,Simeon,3
P-04541,Simeunovič,Marko,1
P-02113,Šimić,Dario,3
P-05608,Simo,Augustine,1
P-07450,Simões,António,1
P-06683,Simon,Jacques,1
P-05757,Simón,Juan,1
P-04180,Simons,René,1
P-06131,Simons,Timmy,1
P-07551,Simonsen,Allan,1
P-04675,Simonsen,Peter,1
P-06078,Simonsson,Agne,1
P-06130,Simonyan,Nikita,1
P-00617,Šimperský,Adolf,1
P-08178,Simpson,Billy,1
P-00153,Simpson,Fitzroy,1
P-09336,Šimůnek,Ladislav,1
P-00167,Šimunić,Josip,2
P-05446,Sinclair,Frank,1
P-07454,Sinclair,Trevor,1
P-07395,Sindelar,Matthias,1
P-04575,Sinha,not applicable,1
P-00324,Sio,Giovanni,1
P-06261,Sionko,Libor,1
P-06517,Sipos,Ferenc,3
P-06558,Sirakov,Nasko,2
P-03089,Sirigu,Salvatore,1
P-02032,Sissoko,Moussa,1
P-08663,Sisto,Pione,1
P-07735,Sivebæk,John,1
P-03865,Sívori,Omar,1
P-00182,Six,Didier,2
P-08429,Sjöberg,Gustav,1
P-01558,Sjöberg,Thomas,1
P-07674,Skhiri,Ellyes,1
P-02360,Skoblar,Josip,1
P-03611,Skoglund,Lennart,2
P-09371,Skoko,Josip,1
P-01189,Skoumal,Stefan,1
P-01685,Skrobowski,Piotr,1
P-04145,Škrtel,Martin,1
P-03413,Skuhravý,Tomáš,1
P-03774,Skúlason,Ari Freyr,1
P-03889,Skúlason,Ólafur Ingi,1
P-06851,Slater,Bill,1
P-00107,Slaven,Bernie,1
P-02287,Slimani,Islam,1
P-07090,Slimani,Kacem,1
P-00189,Sliti,Naïm,1
P-01250,Šljivo,Edhem,1
P-08340,Slone,Philip,1
P-06384,Smalling,Chris,1
P-00528,Smellinckx,Philibert,2
P-03936,Smeltz,Shane,1
P-04589,Smertin,Alexey,1
P-03055,Smidts,Rudi,1
P-09689,Smistik,Josef,1
P-01717,Smit,Kick,2
P-03369,Smith,Bobby,1
P-08345,Smith,Ian,1
P-05971,Smith,Tommy,1
P-03495,Smolarek,Euzebiusz,1
P-02033,Smolarek,Włodzimierz,2
P-09408,Smolnikov,Igor,1
P-09926,Smolov,Fyodor,1
P-06373,Sneijder,Wesley,3
P-04092,Snelders,Theo,1
P-05395,Sobhi,Ramadan,1
P-02176,Sobolewski,Radosław,1
P-02890,Sobotka,Jiří,1
P-07085,Sobrinho,Luís,1
P-03939,Socías,Jorge,1
P-05379,Socorro,Héctor,1
P-03716,Sócrates,not applicable,2
P-07355,Sodje,Efe,1
P-01060,Soedarmadji,Suvarte,1
P-02937,Sogahata,Hitoshi,1
P-06585,Sokolov,Georgi,1
P-01980,Solari,Jorge,1
P-09634,Solbakken,Ståle,1
P-07578,Soldini,Felice,1
P-00457,Soldo,Zvonimir,2
P-04136,Solé,Pedro,1
P-09901,Soler,Gérard,1
P-01615,Soliman,Tarek,1
P-04090,Solís,Mauricio,2
P-01577,Solomatin,Andrei,1
P-01127,Solskjær,Ole Gunnar,1
P-02463,Solymosi,Ernő,1
P-01927,Soma,Naoki,1
P-09905,Somlai,Rezső,1
P-06753,Sommer,Juergen,2
P-05007,Sommer,Yann,2
P-01218,Son,Heung-min,2
P-07820,Sonck,Wesley,1
P-04965,Song,Alex,2
P-07275,Song,Chong-gug,2
P-01447,Song,Rigobert,4
P-00356,Songo'o,Jacques,4
P-06297,Sorber,Mike,1
P-01875,Sordi,De,1
P-04455,Sørensen,Thomas,2
P-00957,Soria,Alberto,1
P-01676,Soria,Rubén,1
P-00015,Soria,Vladimir,1
P-09874,Sorín,Juan Pablo,2
P-05578,Sørloth,Gøran,1
P-07307,Sormani,Angelo,1
P-05312,Sorondo,Gonzalo,1
P-06929,Soruco,Modesto,1
P-02641,Sosa,Francisco,1
P-04876,Sosa,Mario,1
P-05698,Sosa,Roberto,2
P-05699,Sosa,Rubén,1
P-00399,Sosa,Rubén,1
P-07638,Šoškić,Milutin,1
P-08328,Sota,Isidoro,1
P-00655,Sotil,Hugo,2
P-08962,Soto,Mario,1
P-05771,Soto,Pedro,1
P-01901,Souayah,Skander,1
P-07478,Soudani,Hillal,1
P-09054,Souleimani,Abdelaziz,1
P-09225,Souness,Graeme,3
P-00133,Sousa,António,1
P-06510,Sousa,Paulo,1
P-06513,Southgate,Gareth,2
P-03415,Souto,Rafael,1
P-05970,Souza,Ed,1
P-07805,Souza,John,1
P-00521,Souza Ferreira,Luis,1
P-00669,Sóvári,Kálmán,2
P-02891,Sow,Moussa,1
P-09232,Spadaro,Carlos,1
P-06966,Spahić,Emir,1
P-05534,Spajić,Ljubiša,1
P-08767,Spajić,Uroš,1
P-02636,Sparwasser,Jürgen,1
P-05849,Spasić,Predrag,1
P-03131,Spasojević,Teofilo,1
P-02501,Spector,Jonathan,1
P-08139,Spiegel,Giora,1
P-04002,Spiegler,Mordechai,1
P-07649,Spinosi,Luciano,1
P-05158,Spiranovic,Matthew,1
P-00378,Springer,Hermann,1
P-09122,Springett,Ron,2
P-09933,Spycher,Christoph,1
P-01140,Spyropoulos,Nikos,1
P-08183,Squeo,Carlos,1
P-01663,Squillaci,Sébastien,1
P-07151,Srarfi,Bassem,1
P-06622,Srbek,Erich,1
P-09858,Srna,Darijo,2
P-04418,Stábile,Guillermo,1
P-01507,Stacho,Imrich,2
P-00292,Staelens,Lorenzo,3
P-02243,Štajner,Jiří,1
P-09546,Stam,Jaap,1
P-04143,Štambachr,František,1
P-04102,Stanciu,Constantin,1
P-00472,Stângaciu,Dumitru,1
P-04365,Stanić,Mario,2
P-05894,Staniforth,Ron,1
P-06164,Stanković,Branko,2
P-06204,Stanković,Dejan,3
P-04919,Stanojković,Vujadin,1
P-06310,Stapleton,Frank,1
P-00131,Staunton,Steve,3
P-05577,Staykov,Stefan,1
P-01890,Steen Nielsen,Brian,1
P-00928,Stefanović,Ljubiša,1
P-04308,Steffen,Willi,1
P-07879,Stein,Uli,1
P-03292,Steiner,Adalbert,1
P-07953,Steiner,Paul,1
P-09333,Stejskal,Jan,1
P-09120,Stekelenburg,Maarten,2
P-00733,Stelea,Bogdan,3
P-04040,Stelzer,Adolf,1
P-00663,Stenman,Fredrik,1
P-08880,Stepney,Alex,1
P-04284,Šterc,František,1
P-04325,Sterjovski,Mile,1
P-00442,Sterling,Raheem,2
P-05275,Sternberg,László,1
P-09980,Stettler,Kurt,1
P-08625,Stevanović,Dalibor,1
P-09201,Steven,Trevor,2
P-03735,Stevens,Gary,1
P-01957,Stevens,Gary,2
P-01392,Stević,Miroslav,1
P-07086,Steward,Jimmy,1
P-04862,Stewart,Earnie,3
P-06370,Stewart,Ian,1
P-06450,Stewart,Jim,1
P-09744,Štibrányi,Jozef,1
P-09412,Stielike,Uli,1
P-07358,Stierli,Xavier,1
P-08558,Stijnen,Émile,1
P-09076,Stiles,Nobby,2
P-02317,Štimac,Igor,1
P-03701,Stîngă,Ovidiu,2
P-01651,Stipić,Nikola,1
P-01690,Stoch,Miroslav,1
P-05975,Stocker,Valentin,1
P-08215,Stöger,Peter,1
P-06855,Stoichkov,Hristo,2
P-00545,Stoilov,Stoycho,1
P-01343,Stojanović,Milan,1
P-01862,Stojanović,Mirko,1
P-04091,Stojaspal,Ernst,1
P-07957,Stojković,Dragan,2
P-07265,Stojković,Nenad,1
P-09415,Stojković,Vladimir,3
P-05630,Stollenwerk,Georg,1
P-01135,Stollmeyer,John,1
P-07039,Stones,John,1
P-09124,Stopyra,Yannick,1
P-01045,Stotz,Karl,2
P-04789,Stoyanov,Ivan,1
P-02376,Strachan,Gordon,2
P-03743,Straka,František,1
P-01114,Strand,Roar,2
P-00291,Strappe,André,1
P-00532,Strasser,Heinrich,1
P-00809,Štrba,Zdeno,1
P-02702,Streb,Josef,1
P-00222,Strehl,Heinz,1
P-03168,Streich,Joachim,1
P-06764,Streiter,Michael,1
P-05522,Streitle,Jakob,1
P-03270,Streller,Marco,1
P-03531,Strik,Pleun,1
P-05188,Strinić,Ivan,1
P-09244,Stroh,Josef,2
P-04680,Strömberg,Glenn,1
P-03681,Stromšík,Karel,1
P-08126,Strunz,Thomas,1
P-00225,Strupar,Branko,1
P-07245,Struway,Estanislao,1
P-09946,Stryger Larsen,Jens,1
P-00527,Stuani,Cristhian,2
P-06758,Stuber,Georges,2
